order_id,customer_id,product_name,category,price_usd,quantity,discount_rate,gross_amount_usd,net_revenue_usd,purchase_dt,region,channel,payment_method,order_date,year,month,day,day_of_week,week_of_year,is_weekend,trimester
7289,1,Musica-29,Musica,43.9,1,0.0,43.9,43.9,2025-09-02 17:04:43,LATAM,SocialAds,Card,2025-09-02 17:04:43,2025,9,2,1,36,0,3
6944,8,Ebook-44,Ebook,20.6,3,0.0,61.81,61.81,2025-09-02 17:26:05,Desconocido,Marketplace,Stripe,2025-09-02 17:26:05,2025,9,2,1,36,0,3
5925,2,Ebook-45,Ebook,3.0,1,0.0,3.0,3.0,2025-09-02 17:28:16,EU,Email,PayPal,2025-09-02 17:28:16,2025,9,2,1,36,0,3
1409,1,Curso-29,Curso,168.33,1,0.0,168.33,168.33,2025-09-02 18:37:04,Desconocido,Website,Card,2025-09-02 18:37:04,2025,9,2,1,36,0,3
1279,1174,Ebook-19,Ebook,4.39,1,0.0,4.39,4.39,2025-09-02 18:49:24,Desconocido,Website,Card,2025-09-02 18:49:24,2025,9,2,1,36,0,3
6282,291,Curso-42,Curso,53.7,1,0.0,53.7,53.7,2025-09-02 19:27:58,LATAM,Website,PayPal,2025-09-02 19:27:58,2025,9,2,1,36,0,3
4674,1,Ebook-54,Ebook,5.52,2,0.0,11.04,11.04,2025-09-02 20:47:04,Desconocido,Website,Card,2025-09-02 20:47:04,2025,9,2,1,36,0,3
6681,425,Curso-21,Curso,176.6,1,0.0,176.6,176.6,2025-09-02 21:17:47,EU,SocialAds,PayPal,2025-09-02 21:17:47,2025,9,2,1,36,0,3
7666,2,Ebook-46,Ebook,7.45,2,0.0,14.9,14.9,2025-09-02 21:29:17,LATAM,SocialAds,Card,2025-09-02 21:29:17,2025,9,2,1,36,0,3
1536,3,Ebook-36,Ebook,21.35,1,0.0,21.35,21.35,2025-09-02 22:12:43,EU,SocialAds,PayPal,2025-09-02 22:12:43,2025,9,2,1,36,0,3
5277,898,Ebook-57,Ebook,17.61,2,0.0,35.21,35.21,2025-09-02 22:39:27,EU,Marketplace,Card,2025-09-02 22:39:27,2025,9,2,1,36,0,3
968,2,Ebook-08,Ebook,14.47,1,0.0,14.47,14.47,2025-09-02 22:42:46,LATAM,Website,Card,2025-09-02 22:42:46,2025,9,2,1,36,0,3
5648,23,Plantilla-08,Plantilla,36.58,1,0.0,36.58,36.58,2025-09-02 23:38:24,LATAM,Website,Card,2025-09-02 23:38:24,2025,9,2,1,36,0,3
7519,1,Plantilla-19,Plantilla,14.27,1,0.05,14.27,13.56,2025-09-02 23:43:21,EU,Marketplace,Card,2025-09-02 23:43:21,2025,9,2,1,36,0,3
588,1,Ebook-48,Ebook,7.01,1,0.05,7.01,6.66,2025-09-02 23:51:35,LATAM,Website,Card,2025-09-02 23:51:35,2025,9,2,1,36,0,3
4980,2094,Ebook-60,Ebook,4.21,1,0.0,4.21,4.21,2025-09-03 00:52:02,LATAM,Website,Stripe,2025-09-03 00:52:02,2025,9,3,2,36,0,3
1168,747,Curso-28,Curso,40.8,1,0.05,40.8,38.76,2025-09-03 03:00:02,Desconocido,SocialAds,Card,2025-09-03 03:00:02,2025,9,3,2,36,0,3
6087,524,Plantilla-27,Plantilla,49.17,2,0.05,98.33,93.42,2025-09-03 05:25:38,LATAM,Website,PayPal,2025-09-03 05:25:38,2025,9,3,2,36,0,3
3743,1,Plantilla-23,Plantilla,36.76,1,0.05,36.76,34.92,2025-09-03 05:32:09,Desconocido,Marketplace,Stripe,2025-09-03 05:32:09,2025,9,3,2,36,0,3
5042,2,Curso-02,Curso,149.53,1,0.0,149.53,149.53,2025-09-03 08:12:43,LATAM,Marketplace,PayPal,2025-09-03 08:12:43,2025,9,3,2,36,0,3
3566,40,Plantilla-26,Plantilla,20.63,1,0.0,20.63,20.63,2025-09-03 09:08:58,Desconocido,SocialAds,Card,2025-09-03 09:08:58,2025,9,3,2,36,0,3
624,3,Curso-24,Curso,94.46,1,0.0,94.46,94.46,2025-09-03 10:58:57,LATAM,SocialAds,Stripe,2025-09-03 10:58:57,2025,9,3,2,36,0,3
7404,1,Ebook-24,Ebook,7.2,1,0.05,7.2,6.84,2025-09-03 14:59:28,Desconocido,Email,Card,2025-09-03 14:59:28,2025,9,3,2,36,0,3
5367,234,Curso-27,Curso,134.02,1,0.0,134.02,134.02,2025-09-03 15:24:55,Desconocido,Marketplace,Card,2025-09-03 15:24:55,2025,9,3,2,36,0,3
7846,13,Curso-46,Curso,106.71,1,0.0,106.71,106.71,2025-09-03 16:51:56,EU,Website,Card,2025-09-03 16:51:56,2025,9,3,2,36,0,3
1136,1,Ebook-56,Ebook,12.95,2,0.0,25.89,25.89,2025-09-03 17:44:47,EU,SocialAds,Card,2025-09-03 17:44:47,2025,9,3,2,36,0,3
2052,2,Curso-12,Curso,125.09,1,0.0,125.09,125.09,2025-09-03 18:24:21,EU,Email,Card,2025-09-03 18:24:21,2025,9,3,2,36,0,3
484,1,Curso-04,Curso,69.37,1,0.0,69.37,69.37,2025-09-03 19:38:27,ASIA,Website,Card,2025-09-03 19:38:27,2025,9,3,2,36,0,3
2097,576,Curso-57,Curso,171.09,1,0.0,171.09,171.09,2025-09-03 21:03:33,EU,Website,Card,2025-09-03 21:03:33,2025,9,3,2,36,0,3
2107,1,Plantilla-07,Plantilla,21.98,1,0.0,21.98,21.98,2025-09-03 23:36:37,Desconocido,Website,Card,2025-09-03 23:36:37,2025,9,3,2,36,0,3
3568,36,Curso-28,Curso,77.88,1,0.05,77.88,73.99,2025-09-04 02:23:11,EU,Email,PayPal,2025-09-04 02:23:11,2025,9,4,3,36,0,3
7900,316,Plantilla-40,Plantilla,44.18,1,0.05,44.18,41.97,2025-09-04 02:27:43,Desconocido,SocialAds,Stripe,2025-09-04 02:27:43,2025,9,4,3,36,0,3
7608,6,Curso-48,Curso,94.71,1,0.0,94.71,94.71,2025-09-04 05:21:25,LATAM,Marketplace,Card,2025-09-04 05:21:25,2025,9,4,3,36,0,3
5968,2,Ebook-28,Ebook,12.83,1,0.0,12.83,12.83,2025-09-04 06:47:14,ASIA,Email,Stripe,2025-09-04 06:47:14,2025,9,4,3,36,0,3
3408,904,Musica-48,Musica,55.28,1,0.0,55.28,55.28,2025-09-04 07:46:21,EU,Website,Card,2025-09-04 07:46:21,2025,9,4,3,36,0,3
3029,53,Curso-29,Curso,109.87,1,0.05,109.87,104.38,2025-09-04 08:22:09,LATAM,Website,Crypto,2025-09-04 08:22:09,2025,9,4,3,36,0,3
7394,5,Curso-14,Curso,155.91,1,0.0,155.91,155.91,2025-09-04 13:07:18,LATAM,Email,Stripe,2025-09-04 13:07:18,2025,9,4,3,36,0,3
3968,2,Ebook-08,Ebook,18.46,1,0.0,18.46,18.46,2025-09-04 15:03:35,Desconocido,Website,Card,2025-09-04 15:03:35,2025,9,4,3,36,0,3
6427,1493,Musica-07,Musica,8.7,1,0.0,8.7,8.7,2025-09-04 15:05:10,LATAM,Marketplace,Stripe,2025-09-04 15:05:10,2025,9,4,3,36,0,3
6049,506,Plantilla-49,Plantilla,33.07,1,0.0,33.07,33.07,2025-09-04 16:14:10,ASIA,SocialAds,PayPal,2025-09-04 16:14:10,2025,9,4,3,36,0,3
3008,164,Ebook-08,Ebook,12.71,2,0.0,25.42,25.42,2025-09-04 16:35:49,ASIA,Marketplace,PayPal,2025-09-04 16:35:49,2025,9,4,3,36,0,3
2734,2067,Musica-34,Musica,23.09,1,0.0,23.09,23.09,2025-09-04 18:24:57,LATAM,SocialAds,Stripe,2025-09-04 18:24:57,2025,9,4,3,36,0,3
4517,1,Curso-17,Curso,169.41,1,0.05,169.41,160.94,2025-09-04 19:40:59,EU,Website,Card,2025-09-04 19:40:59,2025,9,4,3,36,0,3
3393,19,Plantilla-33,Plantilla,23.71,1,0.05,23.71,22.53,2025-09-04 21:26:07,LATAM,Website,Stripe,2025-09-04 21:26:07,2025,9,4,3,36,0,3
1082,1189,Ebook-02,Ebook,12.69,1,0.05,12.69,12.06,2025-09-04 23:34:33,EU,Marketplace,Stripe,2025-09-04 23:34:33,2025,9,4,3,36,0,3
6604,1,Plantilla-04,Plantilla,37.1,2,0.0,74.2,74.2,2025-09-05 00:34:44,Desconocido,Email,Card,2025-09-05 00:34:44,2025,9,5,4,36,0,3
6931,1,Ebook-31,Ebook,15.16,1,0.0,15.16,15.16,2025-09-05 01:39:49,Desconocido,Marketplace,Card,2025-09-05 01:39:49,2025,9,5,4,36,0,3
6464,179,Ebook-44,Ebook,9.03,2,0.05,18.06,17.16,2025-09-05 02:16:44,Desconocido,Website,Card,2025-09-05 02:16:44,2025,9,5,4,36,0,3
872,1,Ebook-32,Ebook,14.0,1,0.0,14.0,14.0,2025-09-05 02:47:03,Desconocido,SocialAds,Stripe,2025-09-05 02:47:03,2025,9,5,4,36,0,3
4280,1,Ebook-20,Ebook,17.12,1,0.0,17.12,17.12,2025-09-05 03:18:31,EU,Website,PayPal,2025-09-05 03:18:31,2025,9,5,4,36,0,3
361,20,Ebook-01,Ebook,5.95,1,0.0,5.95,5.95,2025-09-05 04:54:04,LATAM,Website,Stripe,2025-09-05 04:54:04,2025,9,5,4,36,0,3
5146,1,Plantilla-46,Plantilla,28.64,2,0.0,57.29,57.29,2025-09-05 06:01:52,LATAM,Marketplace,Stripe,2025-09-05 06:01:52,2025,9,5,4,36,0,3
2081,1,Ebook-41,Ebook,13.82,1,0.0,13.82,13.82,2025-09-05 06:45:05,EU,Website,Card,2025-09-05 06:45:05,2025,9,5,4,36,0,3
5680,35,Ebook-40,Ebook,11.52,1,0.0,11.52,11.52,2025-09-05 07:05:42,Desconocido,Website,Card,2025-09-05 07:05:42,2025,9,5,4,36,0,3
6357,3,Curso-57,Curso,131.0,1,0.0,131.0,131.0,2025-09-05 08:50:16,OTHER,Website,Card,2025-09-05 08:50:16,2025,9,5,4,36,0,3
6632,251,Ebook-32,Ebook,9.36,2,0.0,18.71,18.71,2025-09-05 08:52:27,LATAM,Email,PayPal,2025-09-05 08:52:27,2025,9,5,4,36,0,3
7578,5,Plantilla-18,Plantilla,11.69,1,0.05,11.69,11.11,2025-09-05 09:49:08,LATAM,Website,Card,2025-09-05 09:49:08,2025,9,5,4,36,0,3
5859,26,Ebook-39,Ebook,8.93,2,0.0,17.87,17.87,2025-09-05 11:02:24,EU,Marketplace,PayPal,2025-09-05 11:02:24,2025,9,5,4,36,0,3
1903,2,Plantilla-43,Plantilla,27.73,1,0.0,27.73,27.73,2025-09-05 11:08:01,Desconocido,SocialAds,Stripe,2025-09-05 11:08:01,2025,9,5,4,36,0,3
6227,9,Ebook-47,Ebook,11.29,1,0.05,11.29,10.72,2025-09-05 12:10:38,EU,SocialAds,Stripe,2025-09-05 12:10:38,2025,9,5,4,36,0,3
4296,65,Ebook-36,Ebook,10.29,1,0.0,10.29,10.29,2025-09-05 12:21:16,ASIA,Website,Card,2025-09-05 12:21:16,2025,9,5,4,36,0,3
3391,3,Ebook-31,Ebook,15.74,1,0.0,15.74,15.74,2025-09-05 12:39:49,Desconocido,SocialAds,Card,2025-09-05 12:39:49,2025,9,5,4,36,0,3
2861,2,Plantilla-41,Plantilla,25.93,1,0.0,25.93,25.93,2025-09-05 12:47:43,ASIA,Website,PayPal,2025-09-05 12:47:43,2025,9,5,4,36,0,3
4654,7,Plantilla-34,Plantilla,18.91,1,0.0,18.91,18.91,2025-09-05 13:02:27,EU,Website,PayPal,2025-09-05 13:02:27,2025,9,5,4,36,0,3
3979,2,Ebook-19,Ebook,11.06,1,0.0,11.06,11.06,2025-09-05 14:23:32,EU,Website,Card,2025-09-05 14:23:32,2025,9,5,4,36,0,3
6974,23,Ebook-14,Ebook,11.67,1,0.0,11.67,11.67,2025-09-05 15:38:32,Desconocido,Marketplace,Card,2025-09-05 15:38:32,2025,9,5,4,36,0,3
748,22,Curso-28,Curso,124.52,1,0.05,124.52,118.3,2025-09-05 17:22:33,Desconocido,Website,PayPal,2025-09-05 17:22:33,2025,9,5,4,36,0,3
854,91,Plantilla-14,Plantilla,24.25,1,0.0,24.25,24.25,2025-09-05 17:55:56,LATAM,SocialAds,PayPal,2025-09-05 17:55:56,2025,9,5,4,36,0,3
5459,4,Musica-59,Musica,25.33,1,0.0,25.33,25.33,2025-09-05 19:41:20,OTHER,Marketplace,PayPal,2025-09-05 19:41:20,2025,9,5,4,36,0,3
3051,1,Ebook-51,Ebook,10.32,1,0.0,10.32,10.32,2025-09-05 20:44:20,Desconocido,Website,PayPal,2025-09-05 20:44:20,2025,9,5,4,36,0,3
1660,19,Ebook-40,Ebook,12.79,3,0.05,38.38,36.46,2025-09-05 21:05:51,LATAM,SocialAds,Card,2025-09-05 21:05:51,2025,9,5,4,36,0,3
1335,1,Musica-15,Musica,49.31,1,0.0,49.31,49.31,2025-09-05 21:24:35,EU,Website,Card,2025-09-05 21:24:35,2025,9,5,4,36,0,3
2645,3,Ebook-05,Ebook,11.35,1,0.0,11.35,11.35,2025-09-05 21:42:57,Desconocido,Email,Card,2025-09-05 21:42:57,2025,9,5,4,36,0,3
5673,3,Curso-33,Curso,148.21,1,0.0,148.21,148.21,2025-09-05 23:45:44,Desconocido,Marketplace,Card,2025-09-05 23:45:44,2025,9,5,4,36,0,3
3859,16,Ebook-19,Ebook,11.79,1,0.0,11.79,11.79,2025-09-06 00:46:49,LATAM,SocialAds,PayPal,2025-09-06 00:46:49,2025,9,6,5,36,1,3
7491,37,Ebook-51,Ebook,12.8,1,0.0,12.8,12.8,2025-09-06 03:29:51,EU,Email,Card,2025-09-06 03:29:51,2025,9,6,5,36,1,3
2887,1,Curso-07,Curso,30.0,1,0.05,30.0,28.5,2025-09-06 04:16:22,Desconocido,Website,Card,2025-09-06 04:16:22,2025,9,6,5,36,1,3
4120,37,Plantilla-40,Plantilla,13.4,1,0.0,13.4,13.4,2025-09-06 06:45:26,LATAM,Website,PayPal,2025-09-06 06:45:26,2025,9,6,5,36,1,3
2117,1,Ebook-17,Ebook,13.36,1,0.0,13.36,13.36,2025-09-06 08:02:56,Desconocido,Website,Card,2025-09-06 08:02:56,2025,9,6,5,36,1,3
3855,146,Curso-15,Curso,98.23,1,0.05,98.23,93.32,2025-09-06 08:11:59,EU,Website,Stripe,2025-09-06 08:11:59,2025,9,6,5,36,1,3
6995,157,Musica-35,Musica,23.69,1,0.0,23.69,23.69,2025-09-06 10:47:06,LATAM,Website,Stripe,2025-09-06 10:47:06,2025,9,6,5,36,1,3
3358,2,Ebook-58,Ebook,15.25,1,0.0,15.25,15.25,2025-09-06 11:07:00,ASIA,SocialAds,Card,2025-09-06 11:07:00,2025,9,6,5,36,1,3
2134,46,Curso-34,Curso,109.43,1,0.05,109.43,103.96,2025-09-06 11:45:30,EU,Marketplace,Card,2025-09-06 11:45:30,2025,9,6,5,36,1,3
4987,2,Plantilla-07,Plantilla,21.72,1,0.0,21.72,21.72,2025-09-06 12:32:36,ASIA,Email,Crypto,2025-09-06 12:32:36,2025,9,6,5,36,1,3
2071,66,Plantilla-31,Plantilla,23.65,1,0.0,23.65,23.65,2025-09-06 12:40:12,ASIA,Email,PayPal,2025-09-06 12:40:12,2025,9,6,5,36,1,3
7023,27,Musica-03,Musica,38.17,1,0.0,38.17,38.17,2025-09-06 13:50:27,Desconocido,Website,PayPal,2025-09-06 13:50:27,2025,9,6,5,36,1,3
6966,1,Ebook-06,Ebook,17.5,1,0.0,17.5,17.5,2025-09-06 14:18:48,LATAM,Website,Stripe,2025-09-06 14:18:48,2025,9,6,5,36,1,3
5724,2,Ebook-24,Ebook,14.42,1,0.0,14.42,14.42,2025-09-06 14:47:34,Desconocido,Email,Card,2025-09-06 14:47:34,2025,9,6,5,36,1,3
7330,3,Curso-10,Curso,140.72,1,0.0,140.72,140.72,2025-09-06 15:59:48,EU,Website,Card,2025-09-06 15:59:48,2025,9,6,5,36,1,3
1911,15,Ebook-51,Ebook,13.38,3,0.0,40.14,40.14,2025-09-06 18:13:01,Desconocido,Website,PayPal,2025-09-06 18:13:01,2025,9,6,5,36,1,3
1065,6,Ebook-45,Ebook,17.3,1,0.0,17.3,17.3,2025-09-06 19:03:15,EU,Email,PayPal,2025-09-06 19:03:15,2025,9,6,5,36,1,3
5388,12,Musica-48,Musica,31.72,1,0.0,31.72,31.72,2025-09-06 19:46:04,Desconocido,Website,PayPal,2025-09-06 19:46:04,2025,9,6,5,36,1,3
1976,62,Musica-56,Musica,67.4,1,0.0,67.4,67.4,2025-09-06 22:42:53,Desconocido,Website,Crypto,2025-09-06 22:42:53,2025,9,6,5,36,1,3
1745,66,Ebook-05,Ebook,9.58,3,0.0,28.73,28.73,2025-09-07 00:07:28,Desconocido,Website,PayPal,2025-09-07 00:07:28,2025,9,7,6,36,1,3
6062,3,Ebook-02,Ebook,12.93,1,0.0,12.93,12.93,2025-09-07 00:52:13,OTHER,Website,Card,2025-09-07 00:52:13,2025,9,7,6,36,1,3
5282,4,Curso-02,Curso,108.43,1,0.0,108.43,108.43,2025-09-07 01:48:23,Desconocido,Email,Card,2025-09-07 01:48:23,2025,9,7,6,36,1,3
4580,73,Curso-20,Curso,120.57,1,0.0,120.57,120.57,2025-09-07 01:49:59,Desconocido,Email,Card,2025-09-07 01:49:59,2025,9,7,6,36,1,3
7837,5,Curso-37,Curso,137.17,1,0.05,137.17,130.31,2025-09-07 04:24:40,ASIA,Website,Card,2025-09-07 04:24:40,2025,9,7,6,36,1,3
1988,499,Curso-08,Curso,148.35,1,0.0,148.35,148.35,2025-09-07 04:56:12,Desconocido,SocialAds,Card,2025-09-07 04:56:12,2025,9,7,6,36,1,3
707,2,Ebook-47,Ebook,11.67,1,0.0,11.67,11.67,2025-09-07 05:43:37,LATAM,SocialAds,PayPal,2025-09-07 05:43:37,2025,9,7,6,36,1,3
3604,4,Ebook-04,Ebook,10.53,1,0.0,10.53,10.53,2025-09-07 06:32:00,LATAM,Email,PayPal,2025-09-07 06:32:00,2025,9,7,6,36,1,3
30,2,Ebook-30,Ebook,16.68,1,0.0,16.68,16.68,2025-09-07 06:37:34,LATAM,SocialAds,Stripe,2025-09-07 06:37:34,2025,9,7,6,36,1,3
7480,5,Ebook-40,Ebook,9.74,1,0.05,9.74,9.26,2025-09-07 08:42:26,Desconocido,Email,Stripe,2025-09-07 08:42:26,2025,9,7,6,36,1,3
4002,107,Plantilla-42,Plantilla,36.55,1,0.0,36.55,36.55,2025-09-07 12:58:56,Desconocido,Website,Card,2025-09-07 12:58:56,2025,9,7,6,36,1,3
283,9,Ebook-43,Ebook,7.29,1,0.0,7.29,7.29,2025-09-07 14:44:04,ASIA,Email,PayPal,2025-09-07 14:44:04,2025,9,7,6,36,1,3
5893,1,Curso-13,Curso,136.34,1,0.0,136.34,136.34,2025-09-07 14:46:34,Desconocido,SocialAds,Card,2025-09-07 14:46:34,2025,9,7,6,36,1,3
563,2,Ebook-23,Ebook,9.43,2,0.0,18.86,18.86,2025-09-07 15:21:58,LATAM,Email,Card,2025-09-07 15:21:58,2025,9,7,6,36,1,3
4583,1,Plantilla-23,Plantilla,32.49,1,0.0,32.49,32.49,2025-09-07 15:24:31,LATAM,Website,Stripe,2025-09-07 15:24:31,2025,9,7,6,36,1,3
7711,1,Ebook-31,Ebook,6.67,1,0.05,6.67,6.33,2025-09-07 15:38:46,Desconocido,Website,Card,2025-09-07 15:38:46,2025,9,7,6,36,1,3
6535,456,Ebook-55,Ebook,14.83,1,0.0,14.83,14.83,2025-09-07 18:06:53,LATAM,Marketplace,Stripe,2025-09-07 18:06:53,2025,9,7,6,36,1,3
2971,1,Ebook-31,Ebook,11.1,3,0.0,33.31,33.31,2025-09-07 18:34:59,EU,Marketplace,PayPal,2025-09-07 18:34:59,2025,9,7,6,36,1,3
796,71,Plantilla-16,Plantilla,14.28,1,0.0,14.28,14.28,2025-09-07 21:23:54,EU,Website,Card,2025-09-07 21:23:54,2025,9,7,6,36,1,3
3440,3,Musica-20,Musica,45.42,1,0.0,45.42,45.42,2025-09-07 21:40:48,LATAM,SocialAds,Stripe,2025-09-07 21:40:48,2025,9,7,6,36,1,3
7097,7,Plantilla-17,Plantilla,19.73,1,0.0,19.73,19.73,2025-09-07 23:19:42,Desconocido,Website,Stripe,2025-09-07 23:19:42,2025,9,7,6,36,1,3
2596,18,Plantilla-16,Plantilla,29.98,1,0.0,29.98,29.98,2025-09-08 01:17:39,LATAM,SocialAds,Card,2025-09-08 01:17:39,2025,9,8,0,37,0,3
3577,2,Ebook-37,Ebook,17.54,2,0.0,35.09,35.09,2025-09-08 01:50:20,LATAM,Marketplace,Stripe,2025-09-08 01:50:20,2025,9,8,0,37,0,3
5698,91,Ebook-58,Ebook,5.77,1,0.0,5.77,5.77,2025-09-08 02:15:09,Desconocido,SocialAds,Card,2025-09-08 02:15:09,2025,9,8,0,37,0,3
4204,70,Musica-04,Musica,59.6,1,0.0,59.6,59.6,2025-09-08 02:30:40,LATAM,Website,PayPal,2025-09-08 02:30:40,2025,9,8,0,37,0,3
6952,5,Curso-52,Curso,123.24,1,0.0,123.24,123.24,2025-09-08 04:42:44,Desconocido,Marketplace,Card,2025-09-08 04:42:44,2025,9,8,0,37,0,3
2620,234,Ebook-40,Ebook,5.59,1,0.0,5.59,5.59,2025-09-08 06:06:39,Desconocido,Website,PayPal,2025-09-08 06:06:39,2025,9,8,0,37,0,3
1200,16,Ebook-60,Ebook,14.7,1,0.05,14.7,13.96,2025-09-08 06:16:47,EU,Email,PayPal,2025-09-08 06:16:47,2025,9,8,0,37,0,3
4322,48,Musica-02,Musica,74.7,1,0.0,74.7,74.7,2025-09-08 06:19:39,OTHER,Marketplace,Stripe,2025-09-08 06:19:39,2025,9,8,0,37,0,3
9,194,Curso-09,Curso,183.3,1,0.0,183.3,183.3,2025-09-08 06:25:35,LATAM,Marketplace,Card,2025-09-08 06:25:35,2025,9,8,0,37,0,3
5243,12,Curso-23,Curso,107.42,1,0.0,107.42,107.42,2025-09-08 06:50:31,Desconocido,Website,PayPal,2025-09-08 06:50:31,2025,9,8,0,37,0,3
2214,2,Musica-54,Musica,44.6,1,0.0,44.6,44.6,2025-09-08 07:05:25,EU,Marketplace,Card,2025-09-08 07:05:25,2025,9,8,0,37,0,3
4587,140,Ebook-27,Ebook,20.73,1,0.0,20.73,20.73,2025-09-08 07:33:37,Desconocido,Website,PayPal,2025-09-08 07:33:37,2025,9,8,0,37,0,3
4668,1094,Plantilla-48,Plantilla,31.46,1,0.0,31.46,31.46,2025-09-08 09:45:40,LATAM,Marketplace,Stripe,2025-09-08 09:45:40,2025,9,8,0,37,0,3
439,2384,Plantilla-19,Plantilla,37.42,1,0.0,37.42,37.42,2025-09-08 10:29:02,LATAM,Marketplace,Card,2025-09-08 10:29:02,2025,9,8,0,37,0,3
2966,2156,Plantilla-26,Plantilla,25.35,1,0.0,25.35,25.35,2025-09-08 13:17:15,Desconocido,Website,Card,2025-09-08 13:17:15,2025,9,8,0,37,0,3
6337,1,Ebook-37,Ebook,11.15,1,0.0,11.15,11.15,2025-09-08 13:35:35,EU,SocialAds,Card,2025-09-08 13:35:35,2025,9,8,0,37,0,3
2056,1,Curso-16,Curso,73.32,1,0.0,73.32,73.32,2025-09-08 13:40:33,EU,Marketplace,Card,2025-09-08 13:40:33,2025,9,8,0,37,0,3
3709,720,Ebook-49,Ebook,12.81,1,0.05,12.81,12.17,2025-09-08 14:00:38,EU,Website,Card,2025-09-08 14:00:38,2025,9,8,0,37,0,3
7525,12,Ebook-25,Ebook,11.02,3,0.0,33.06,33.06,2025-09-08 14:09:24,EU,Website,PayPal,2025-09-08 14:09:24,2025,9,8,0,37,0,3
1600,1,Plantilla-40,Plantilla,13.32,1,0.0,13.32,13.32,2025-09-08 18:52:30,EU,Email,Card,2025-09-08 18:52:30,2025,9,8,0,37,0,3
4769,26,Plantilla-29,Plantilla,21.38,1,0.0,21.38,21.38,2025-09-08 19:25:06,Desconocido,Marketplace,PayPal,2025-09-08 19:25:06,2025,9,8,0,37,0,3
939,69,Ebook-39,Ebook,13.48,1,0.0,13.48,13.48,2025-09-08 19:34:23,EU,SocialAds,Card,2025-09-08 19:34:23,2025,9,8,0,37,0,3
1588,1,Ebook-28,Ebook,9.41,1,0.0,9.41,9.41,2025-09-08 20:04:50,EU,Marketplace,Card,2025-09-08 20:04:50,2025,9,8,0,37,0,3
74,259,Plantilla-14,Plantilla,13.97,1,0.0,13.97,13.97,2025-09-08 20:31:07,LATAM,SocialAds,Card,2025-09-08 20:31:07,2025,9,8,0,37,0,3
165,3,Ebook-45,Ebook,13.93,2,0.0,27.85,27.85,2025-09-08 20:32:28,EU,Website,Card,2025-09-08 20:32:28,2025,9,8,0,37,0,3
3261,690,Ebook-21,Ebook,16.93,1,0.05,16.93,16.08,2025-09-08 22:08:39,Desconocido,Website,Card,2025-09-08 22:08:39,2025,9,8,0,37,0,3
6259,2,Plantilla-19,Plantilla,30.75,2,0.0,61.5,61.5,2025-09-08 23:19:31,Desconocido,Website,Card,2025-09-08 23:19:31,2025,9,8,0,37,0,3
6342,1858,Curso-42,Curso,128.67,1,0.0,128.67,128.67,2025-09-08 23:51:41,Desconocido,Website,Stripe,2025-09-08 23:51:41,2025,9,8,0,37,0,3
3284,4,Plantilla-44,Plantilla,20.71,1,0.0,20.71,20.71,2025-09-08 23:52:29,Desconocido,Marketplace,Card,2025-09-08 23:52:29,2025,9,8,0,37,0,3
7661,12,Ebook-41,Ebook,10.23,1,0.0,10.23,10.23,2025-09-08 23:56:25,Desconocido,Website,Card,2025-09-08 23:56:25,2025,9,8,0,37,0,3
6586,365,Ebook-46,Ebook,8.95,1,0.05,8.95,8.5,2025-09-09 00:51:10,EU,Marketplace,Card,2025-09-09 00:51:10,2025,9,9,1,37,0,3
7811,5,Ebook-11,Ebook,8.31,1,0.0,8.31,8.31,2025-09-09 02:36:35,Desconocido,Website,Card,2025-09-09 02:36:35,2025,9,9,1,37,0,3
2598,1,Curso-18,Curso,148.21,1,0.05,148.21,140.8,2025-09-09 03:30:27,LATAM,Website,Card,2025-09-09 03:30:27,2025,9,9,1,37,0,3
4835,5,Curso-35,Curso,171.38,1,0.0,171.38,171.38,2025-09-09 07:11:17,Desconocido,Website,PayPal,2025-09-09 07:11:17,2025,9,9,1,37,0,3
5472,91,Ebook-12,Ebook,7.15,1,0.0,7.15,7.15,2025-09-09 08:45:47,EU,Website,PayPal,2025-09-09 08:45:47,2025,9,9,1,37,0,3
6490,101,Plantilla-10,Plantilla,20.4,1,0.0,20.4,20.4,2025-09-09 11:13:10,Desconocido,SocialAds,Card,2025-09-09 11:13:10,2025,9,9,1,37,0,3
3783,2,Ebook-03,Ebook,7.57,1,0.0,7.57,7.57,2025-09-09 13:49:20,LATAM,Website,Stripe,2025-09-09 13:49:20,2025,9,9,1,37,0,3
1965,45,Curso-45,Curso,78.83,1,0.0,78.83,78.83,2025-09-09 14:36:57,EU,Marketplace,Card,2025-09-09 14:36:57,2025,9,9,1,37,0,3
5407,284,Musica-07,Musica,45.94,1,0.05,45.94,43.64,2025-09-09 15:13:45,LATAM,SocialAds,Card,2025-09-09 15:13:45,2025,9,9,1,37,0,3
4149,43,Plantilla-09,Plantilla,15.66,2,0.05,31.31,29.75,2025-09-09 15:22:29,Desconocido,Marketplace,Card,2025-09-09 15:22:29,2025,9,9,1,37,0,3
4096,13,Curso-16,Curso,119.66,1,0.0,119.66,119.66,2025-09-09 15:35:59,Desconocido,Marketplace,Card,2025-09-09 15:35:59,2025,9,9,1,37,0,3
7652,2,Ebook-32,Ebook,10.49,3,0.0,31.48,31.48,2025-09-09 15:36:49,Desconocido,Website,Card,2025-09-09 15:36:49,2025,9,9,1,37,0,3
