order_id,customer_id,product_name,category,price_usd,quantity,discount_rate,gross_amount_usd,net_revenue_usd,purchase_dt,region,channel,payment_method
2019,2,Ebook-39,Ebook,6.61,1,0.0,6.61,6.61,2025-08-09 00:03:36,NA,Website,Card
5636,10,Ebook-56,Ebook,18.5,1,0.0,18.5,18.5,2025-08-09 03:48:54,LATAM,Website,Stripe
2874,1,Ebook-54,Ebook,8.07,1,0.0,8.07,8.07,2025-08-09 08:38:05,NA,Website,Stripe
2030,1,Curso-50,Curso,67.72,1,0.0,67.72,67.72,2025-08-09 09:07:47,LATAM,Email,Stripe
7102,16,Ebook-22,Ebook,5.19,1,0.0,5.19,5.19,2025-08-09 10:07:53,NA,Website,Stripe
4633,3,Plantilla-13,Plantilla,20.53,1,0.0,20.53,20.53,2025-08-09 10:08:19,NA,Email,Card
2881,71,Ebook-01,Ebook,8.06,1,0.0,8.06,8.06,2025-08-09 12:22:54,EU,Website,Card
2840,59,Ebook-20,Ebook,8.03,2,0.0,16.06,16.06,2025-08-09 12:40:09,EU,Website,PayPal
1711,1,Ebook-31,Ebook,3.1,1,0.0,3.1,3.1,2025-08-09 13:00:54,NA,Website,Card
5149,2,Curso-49,Curso,53.84,1,0.0,53.84,53.84,2025-08-09 13:09:50,LATAM,SocialAds,Card
7816,2,Curso-16,Curso,91.21,1,0.0,91.21,91.21,2025-08-09 15:23:14,LATAM,SocialAds,Card
1917,13,Plantilla-57,Plantilla,19.37,2,0.0,38.74,38.74,2025-08-09 16:06:09,NA,Website,PayPal
4434,41,Musica-54,Musica,46.51,1,0.0,46.51,46.51,2025-08-09 17:05:58,EU,Email,Stripe
7747,8,Ebook-07,Ebook,12.59,3,0.0,37.78,37.78,2025-08-09 17:38:26,LATAM,Website,Card
7891,1,Ebook-31,Ebook,8.71,3,0.0,26.13,26.13,2025-08-09 18:13:25,NA,Email,Card
5795,16,Curso-35,Curso,72.21,1,0.0,72.21,72.21,2025-08-09 20:07:18,ASIA,SocialAds,Stripe
2451,58,Ebook-51,Ebook,19.1,1,0.0,19.1,19.1,2025-08-09 20:23:43,LATAM,Website,Card
4374,3,Ebook-54,Ebook,10.43,2,0.0,20.87,20.87,2025-08-09 22:34:07,NA,Website,Card
6083,77,Ebook-23,Ebook,13.39,1,0.0,13.39,13.39,2025-08-09 22:53:12,OTHER,Marketplace,PayPal
2392,1519,Ebook-52,Ebook,14.19,2,0.0,28.37,28.37,2025-08-09 23:11:26,EU,SocialAds,Stripe
2758,2,Plantilla-58,Plantilla,21.27,1,0.0,21.27,21.27,2025-08-09 23:37:30,LATAM,Website,PayPal
6955,4,Plantilla-55,Plantilla,22.95,1,0.0,22.95,22.95,2025-08-10 01:03:21,EU,Website,Card
1327,236,Ebook-07,Ebook,5.08,2,0.0,10.15,10.15,2025-08-10 03:10:30,LATAM,Marketplace,Card
5206,145,Ebook-46,Ebook,8.68,1,0.0,8.68,8.68,2025-08-10 04:51:12,ASIA,Website,Card
2269,3,Ebook-49,Ebook,6.51,1,0.0,6.51,6.51,2025-08-10 05:58:54,NA,Website,Card
2780,69,Ebook-20,Ebook,18.16,1,0.0,18.16,18.16,2025-08-10 06:48:10,NA,Email,Card
2296,9,Ebook-16,Ebook,7.08,1,0.0,7.08,7.08,2025-08-10 07:03:28,OTHER,Marketplace,PayPal
2649,1,Ebook-09,Ebook,11.85,2,0.0,23.71,23.71,2025-08-10 07:05:58,OTHER,Website,Card
5595,152,Ebook-15,Ebook,12.35,1,0.0,12.35,12.35,2025-08-10 09:21:34,EU,Marketplace,Crypto
1980,2,Plantilla-60,Plantilla,8.82,1,0.0,8.82,8.82,2025-08-10 09:23:15,LATAM,Email,PayPal
7831,29,Ebook-31,Ebook,20.33,1,0.0,20.33,20.33,2025-08-10 09:25:16,LATAM,Website,Card
5871,18,Ebook-51,Ebook,14.28,1,0.0,14.28,14.28,2025-08-10 10:24:23,LATAM,Marketplace,PayPal
7971,1180,Musica-51,Musica,37.86,1,0.05,37.86,35.96,2025-08-10 12:51:35,ASIA,SocialAds,Stripe
6338,52,Ebook-38,Ebook,13.51,2,0.0,27.02,27.02,2025-08-10 13:17:54,OTHER,Website,PayPal
1814,106,Ebook-14,Ebook,8.19,1,0.0,8.19,8.19,2025-08-10 18:13:21,LATAM,Website,Card
2600,20,Ebook-20,Ebook,3.0,1,0.0,3.0,3.0,2025-08-10 18:22:04,EU,Website,Card
7335,4,Ebook-15,Ebook,8.95,1,0.05,8.95,8.5,2025-08-10 18:23:41,EU,SocialAds,PayPal
5224,94,Ebook-04,Ebook,11.04,1,0.0,11.04,11.04,2025-08-10 19:23:14,ASIA,Marketplace,Card
4742,21,Ebook-02,Ebook,15.23,1,0.0,15.23,15.23,2025-08-10 21:07:49,EU,Marketplace,Card
2370,151,Plantilla-30,Plantilla,22.73,1,0.0,22.73,22.73,2025-08-10 21:21:01,LATAM,Email,Stripe
5575,79,Curso-55,Curso,128.58,1,0.05,128.58,122.15,2025-08-10 22:00:59,EU,SocialAds,Card
6726,12,Ebook-06,Ebook,13.99,2,0.0,27.98,27.98,2025-08-11 00:26:18,ASIA,Email,Card
2483,1,Musica-23,Musica,19.01,1,0.0,19.01,19.01,2025-08-11 02:51:25,LATAM,SocialAds,Card
3044,1,Ebook-44,Ebook,13.81,1,0.0,13.81,13.81,2025-08-11 05:52:50,LATAM,Marketplace,PayPal
4019,264,Ebook-59,Ebook,14.3,1,0.0,14.3,14.3,2025-08-11 06:45:21,NA,Marketplace,Stripe
3787,13,Curso-07,Curso,179.0,1,0.0,179.0,179.0,2025-08-11 07:05:50,ASIA,Website,Card
4428,192,Ebook-48,Ebook,9.18,2,0.0,18.36,18.36,2025-08-11 08:12:45,EU,Website,PayPal
2446,1,Ebook-46,Ebook,9.57,1,0.0,9.57,9.57,2025-08-11 08:30:17,LATAM,Website,Crypto
5742,5,Curso-42,Curso,143.2,1,0.0,143.2,143.2,2025-08-11 09:23:15,NA,Website,Stripe
4993,2,Ebook-13,Ebook,10.84,2,0.0,21.67,21.67,2025-08-11 10:28:05,NA,Email,Card
1411,1,Ebook-31,Ebook,7.98,1,0.0,7.98,7.98,2025-08-11 11:57:07,NA,Website,Card
2304,2,Ebook-24,Ebook,12.65,1,0.0,12.65,12.65,2025-08-11 12:29:16,OTHER,SocialAds,Card
4754,3,Curso-14,Curso,96.31,1,0.05,96.31,91.49,2025-08-11 12:44:14,NA,Email,Card
5203,70,Curso-43,Curso,77.73,1,0.0,77.73,77.73,2025-08-11 13:38:33,EU,SocialAds,Card
3698,11,Curso-38,Curso,165.34,1,0.0,165.34,165.34,2025-08-11 18:12:58,ASIA,Marketplace,PayPal
1463,5,Ebook-23,Ebook,5.72,3,0.0,17.17,17.17,2025-08-11 18:35:31,LATAM,Marketplace,Card
1284,10,Ebook-24,Ebook,12.13,1,0.0,12.13,12.13,2025-08-11 19:03:55,NA,Email,Card
6888,6,Ebook-48,Ebook,13.8,1,0.0,13.8,13.8,2025-08-11 19:32:22,NA,Website,Stripe
2028,715,Musica-48,Musica,34.23,1,0.05,34.23,32.52,2025-08-11 21:45:53,ASIA,Email,Card
7085,2,Curso-05,Curso,54.67,1,0.0,54.67,54.67,2025-08-11 22:00:21,NA,Marketplace,Card
5044,34,Curso-04,Curso,50.38,1,0.0,50.38,50.38,2025-08-11 22:00:50,LATAM,SocialAds,Stripe
3856,14,Ebook-16,Ebook,7.34,1,0.0,7.34,7.34,2025-08-11 22:38:27,NA,Email,Stripe
4622,24,Plantilla-02,Plantilla,11.8,2,0.0,23.61,23.61,2025-08-12 00:18:21,ASIA,SocialAds,Card
2597,1,Ebook-17,Ebook,9.4,1,0.0,9.4,9.4,2025-08-12 00:49:22,EU,Website,Card
5930,2,Plantilla-50,Plantilla,21.74,1,0.0,21.74,21.74,2025-08-12 04:51:20,EU,Website,Stripe
4972,3,Plantilla-52,Plantilla,29.41,1,0.0,29.41,29.41,2025-08-12 05:25:13,ASIA,Marketplace,PayPal
5123,2,Ebook-23,Ebook,14.36,1,0.0,14.36,14.36,2025-08-12 05:41:10,NA,Marketplace,Card
983,4,Ebook-23,Ebook,11.51,1,0.0,11.51,11.51,2025-08-12 05:54:01,LATAM,SocialAds,PayPal
6808,10,Ebook-28,Ebook,15.22,1,0.0,15.22,15.22,2025-08-12 07:17:57,LATAM,Website,Card
877,1,Plantilla-37,Plantilla,25.94,1,0.05,25.94,24.65,2025-08-12 09:29:39,NA,Website,Crypto
861,2,Plantilla-21,Plantilla,46.56,2,0.0,93.11,93.11,2025-08-12 11:27:33,EU,Website,Card
6405,4,Ebook-45,Ebook,8.13,1,0.05,8.13,7.73,2025-08-12 14:28:09,EU,Website,Stripe
4198,53,Ebook-58,Ebook,3.37,1,0.0,3.37,3.37,2025-08-12 15:58:24,NA,Website,PayPal
6010,3,Ebook-10,Ebook,12.48,1,0.0,12.48,12.48,2025-08-12 17:03:42,OTHER,Email,Card
775,9,Plantilla-55,Plantilla,30.06,1,0.0,30.06,30.06,2025-08-12 17:29:56,ASIA,Marketplace,Card
5633,2396,Ebook-53,Ebook,13.18,3,0.0,39.53,39.53,2025-08-12 18:54:30,NA,Email,PayPal
4796,2,Ebook-56,Ebook,11.45,1,0.05,11.45,10.88,2025-08-12 19:23:51,OTHER,Email,Card
2833,1,Ebook-13,Ebook,13.35,1,0.0,13.35,13.35,2025-08-12 19:35:36,EU,Website,Card
4292,3,Ebook-32,Ebook,16.33,3,0.0,49.0,49.0,2025-08-12 21:50:36,EU,Email,Card
927,155,Ebook-27,Ebook,3.0,2,0.0,6.0,6.0,2025-08-13 00:41:15,EU,Website,Card
3251,1,Curso-11,Curso,115.82,1,0.0,115.82,115.82,2025-08-13 03:25:53,EU,Email,Card
4966,1,Ebook-46,Ebook,6.06,1,0.0,6.06,6.06,2025-08-13 05:53:36,NA,Website,PayPal
6249,6,Plantilla-09,Plantilla,30.03,1,0.05,30.03,28.53,2025-08-13 08:40:34,EU,SocialAds,Card
6619,4,Curso-19,Curso,192.17,1,0.0,192.17,192.17,2025-08-13 08:43:02,LATAM,Marketplace,Card
5610,14,Curso-30,Curso,154.17,1,0.0,154.17,154.17,2025-08-13 10:02:18,EU,Website,PayPal
6289,5,Musica-49,Musica,26.82,1,0.0,26.82,26.82,2025-08-13 10:30:44,LATAM,SocialAds,Card
2084,2,Musica-44,Musica,68.17,1,0.0,68.17,68.17,2025-08-13 11:09:53,EU,SocialAds,Stripe
6263,7,Ebook-23,Ebook,9.5,1,0.0,9.5,9.5,2025-08-13 12:28:58,EU,Website,PayPal
6421,25,Musica-01,Musica,25.99,1,0.0,25.99,25.99,2025-08-13 13:58:35,OTHER,Website,Stripe
5018,39,Ebook-38,Ebook,9.43,1,0.0,9.43,9.43,2025-08-13 15:54:32,EU,Marketplace,Card
1569,1,Curso-09,Curso,159.04,1,0.0,159.04,159.04,2025-08-13 19:45:12,EU,Email,Card
1451,2,Curso-11,Curso,194.55,1,0.0,194.55,194.55,2025-08-13 21:40:52,EU,SocialAds,PayPal
4226,1,Plantilla-26,Plantilla,29.31,1,0.0,29.31,29.31,2025-08-13 21:47:21,EU,Website,PayPal
5454,5,Ebook-54,Ebook,7.39,1,0.0,7.39,7.39,2025-08-13 22:58:44,NA,Email,Card
7056,75,Ebook-36,Ebook,12.75,2,0.05,25.51,24.23,2025-08-14 00:16:35,LATAM,Website,Crypto
7057,1,Plantilla-37,Plantilla,21.02,1,0.05,21.02,19.97,2025-08-14 00:47:36,NA,SocialAds,Card
4163,479,Curso-23,Curso,69.82,1,0.0,69.82,69.82,2025-08-14 01:13:11,EU,Marketplace,Card
6932,492,Ebook-32,Ebook,15.04,2,0.0,30.08,30.08,2025-08-14 01:48:27,EU,Website,Card
6047,16,Ebook-47,Ebook,9.15,2,0.0,18.3,18.3,2025-08-14 01:50:11,NA,Website,Card
4222,1,Curso-22,Curso,158.72,1,0.0,158.72,158.72,2025-08-14 02:21:09,NA,SocialAds,Card
2873,581,Plantilla-53,Plantilla,29.72,1,0.0,29.72,29.72,2025-08-14 02:38:56,EU,Marketplace,PayPal
868,68,Ebook-28,Ebook,9.19,1,0.0,9.19,9.19,2025-08-14 05:11:00,EU,Website,Crypto
2447,185,Ebook-47,Ebook,15.7,1,0.0,15.7,15.7,2025-08-14 05:13:30,EU,Website,PayPal
5057,2,Ebook-17,Ebook,13.76,1,0.0,13.76,13.76,2025-08-14 06:42:01,NA,SocialAds,PayPal
5963,59,Ebook-23,Ebook,10.62,1,0.0,10.62,10.62,2025-08-14 07:34:42,ASIA,Website,Card
4243,194,Plantilla-43,Plantilla,17.18,2,0.0,34.37,34.37,2025-08-14 11:34:08,ASIA,SocialAds,Card
4637,116,Ebook-17,Ebook,12.07,1,0.0,12.07,12.07,2025-08-14 12:01:54,LATAM,SocialAds,PayPal
3177,48,Curso-57,Curso,89.76,1,0.05,89.76,85.27,2025-08-14 13:09:29,LATAM,Marketplace,Stripe
1629,1,Ebook-09,Ebook,8.35,1,0.0,8.35,8.35,2025-08-14 13:38:36,NA,Marketplace,PayPal
3818,1,Plantilla-38,Plantilla,18.58,2,0.0,37.16,37.16,2025-08-14 13:45:53,NA,SocialAds,Card
4255,74,Ebook-55,Ebook,11.45,1,0.0,11.45,11.45,2025-08-14 15:13:00,LATAM,Website,Card
1377,385,Ebook-57,Ebook,19.73,2,0.0,39.45,39.45,2025-08-14 15:24:48,LATAM,Website,Stripe
4788,118,Musica-48,Musica,62.03,1,0.0,62.03,62.03,2025-08-14 15:32:45,OTHER,Email,Stripe
7684,391,Curso-04,Curso,127.47,1,0.0,127.47,127.47,2025-08-14 15:44:49,LATAM,Website,Card
5295,1,Plantilla-15,Plantilla,39.07,1,0.0,39.07,39.07,2025-08-14 16:31:22,NA,Email,Card
7326,2,Ebook-06,Ebook,11.53,1,0.05,11.53,10.95,2025-08-14 18:05:29,EU,Website,PayPal
2383,1,Musica-43,Musica,26.12,1,0.05,26.12,24.82,2025-08-14 23:10:08,NA,SocialAds,Card
1602,3,Ebook-42,Ebook,15.01,1,0.0,15.01,15.01,2025-08-15 00:42:32,LATAM,Marketplace,PayPal
203,1,Ebook-23,Ebook,11.39,1,0.0,11.39,11.39,2025-08-15 00:52:31,ASIA,Website,Crypto
3570,1,Plantilla-30,Plantilla,32.89,1,0.0,32.89,32.89,2025-08-15 03:16:24,LATAM,Marketplace,Stripe
4134,1,Curso-54,Curso,156.32,1,0.0,156.32,156.32,2025-08-15 03:22:27,NA,Website,Crypto
3969,5,Curso-09,Curso,85.54,1,0.0,85.54,85.54,2025-08-15 03:39:45,NA,Marketplace,PayPal
7518,3,Ebook-18,Ebook,11.65,2,0.0,23.3,23.3,2025-08-15 03:53:35,EU,Website,Card
2358,486,Ebook-18,Ebook,13.96,3,0.0,41.87,41.87,2025-08-15 04:00:53,EU,Marketplace,Card
7280,1,Curso-20,Curso,132.42,1,0.0,132.42,132.42,2025-08-15 04:13:50,OTHER,Marketplace,Crypto
7022,21,Plantilla-02,Plantilla,22.1,1,0.0,22.1,22.1,2025-08-15 06:11:04,LATAM,Website,Card
1304,1,Curso-44,Curso,98.2,1,0.0,98.2,98.2,2025-08-15 07:13:49,EU,Website,Card
596,3,Curso-56,Curso,71.96,1,0.0,71.96,71.96,2025-08-15 07:42:29,EU,Website,PayPal
3491,1,Ebook-11,Ebook,8.92,2,0.05,17.83,16.94,2025-08-15 07:58:57,ASIA,SocialAds,Card
1740,2,Ebook-60,Ebook,9.12,1,0.0,9.12,9.12,2025-08-15 08:17:33,LATAM,Website,Stripe
2433,1,Musica-33,Musica,47.77,1,0.0,47.77,47.77,2025-08-15 09:15:30,LATAM,Website,Card
1877,68,Curso-17,Curso,170.59,1,0.05,170.59,162.06,2025-08-15 10:51:10,NA,Website,PayPal
6309,328,Curso-09,Curso,71.13,1,0.0,71.13,71.13,2025-08-15 12:30:51,NA,SocialAds,Card
4932,608,Ebook-12,Ebook,18.11,3,0.0,54.33,54.33,2025-08-15 14:56:25,LATAM,Marketplace,Card
1562,72,Ebook-02,Ebook,4.48,2,0.05,8.96,8.51,2025-08-15 15:06:24,NA,Marketplace,Card
4618,36,Plantilla-58,Plantilla,18.42,1,0.0,18.42,18.42,2025-08-15 16:17:49,NA,SocialAds,Stripe
216,17,Ebook-36,Ebook,13.37,3,0.0,40.1,40.1,2025-08-15 17:55:52,EU,Marketplace,PayPal
5926,10,Plantilla-46,Plantilla,18.92,1,0.0,18.92,18.92,2025-08-15 17:58:00,NA,Website,Card
370,75,Ebook-10,Ebook,16.01,1,0.0,16.01,16.01,2025-08-15 19:24:10,NA,Website,PayPal
4901,1591,Ebook-41,Ebook,8.58,2,0.0,17.15,17.15,2025-08-15 20:17:05,ASIA,Email,Card
2525,1,Plantilla-05,Plantilla,19.17,1,0.0,19.17,19.17,2025-08-15 23:24:27,EU,Website,Card
4051,11,Musica-31,Musica,27.29,1,0.0,27.29,27.29,2025-08-16 01:40:03,NA,Website,Card
7714,2,Ebook-34,Ebook,7.06,1,0.0,7.06,7.06,2025-08-16 02:45:33,ASIA,Marketplace,PayPal
6514,1,Plantilla-34,Plantilla,16.03,1,0.0,16.03,16.03,2025-08-16 02:45:42,NA,Email,Card
7727,8,Ebook-47,Ebook,9.46,1,0.0,9.46,9.46,2025-08-16 03:16:03,EU,Website,Card
2829,406,Ebook-09,Ebook,7.9,1,0.0,7.9,7.9,2025-08-16 04:29:59,ASIA,SocialAds,Crypto
4886,21,Plantilla-26,Plantilla,22.1,1,0.05,22.1,20.99,2025-08-16 06:11:20,NA,Website,Card
1517,107,Curso-17,Curso,200.83,1,0.05,200.83,190.79,2025-08-16 08:08:15,EU,Email,Stripe
4772,1,Ebook-32,Ebook,19.15,1,0.0,19.15,19.15,2025-08-16 10:19:35,LATAM,Website,Card
5582,3,Ebook-02,Ebook,8.63,2,0.0,17.27,17.27,2025-08-16 12:23:23,NA,Marketplace,Card
1520,125,Musica-20,Musica,36.85,1,0.0,36.85,36.85,2025-08-16 12:37:40,EU,Marketplace,Stripe
5287,4,Musica-07,Musica,34.82,1,0.0,34.82,34.82,2025-08-16 12:49:04,ASIA,Email,Stripe
5726,72,Curso-26,Curso,117.17,1,0.0,117.17,117.17,2025-08-16 12:51:14,OTHER,Marketplace,Stripe
6037,6,Plantilla-37,Plantilla,18.57,2,0.0,37.13,37.13,2025-08-16 14:31:58,NA,Marketplace,Stripe
7940,468,Curso-20,Curso,36.11,1,0.0,36.11,36.11,2025-08-16 15:05:37,ASIA,Website,PayPal
492,42,Curso-12,Curso,117.13,1,0.0,117.13,117.13,2025-08-16 15:38:27,NA,Website,Card
2508,311,Ebook-48,Ebook,8.78,3,0.0,26.35,26.35,2025-08-16 18:34:38,EU,Marketplace,Card
4568,236,Ebook-08,Ebook,15.78,1,0.0,15.78,15.78,2025-08-16 20:40:55,NA,Website,Card
5589,25,Musica-09,Musica,60.77,1,0.05,60.77,57.73,2025-08-16 21:20:59,NA,Marketplace,Card
4493,3,Curso-53,Curso,171.15,1,0.0,171.15,171.15,2025-08-17 02:09:22,NA,Website,PayPal
7840,7,Plantilla-40,Plantilla,18.1,1,0.0,18.1,18.1,2025-08-17 02:49:59,ASIA,Website,Card
7566,175,Plantilla-06,Plantilla,20.75,1,0.0,20.75,20.75,2025-08-17 03:10:54,NA,Marketplace,Card
1208,368,Ebook-08,Ebook,7.66,1,0.0,7.66,7.66,2025-08-17 03:14:38,LATAM,Marketplace,Card
2624,11,Musica-44,Musica,52.66,1,0.0,52.66,52.66,2025-08-17 04:15:41,ASIA,Marketplace,Card
2466,1753,Ebook-06,Ebook,6.77,2,0.0,13.54,13.54,2025-08-17 04:39:03,EU,Email,Card
1708,214,Ebook-28,Ebook,11.51,1,0.05,11.51,10.93,2025-08-17 10:12:00,EU,Website,Card
7600,1,Ebook-40,Ebook,9.11,1,0.05,9.11,8.66,2025-08-17 10:33:56,NA,Website,PayPal
3370,12,Curso-10,Curso,38.26,1,0.05,38.26,36.34,2025-08-17 13:42:20,ASIA,Website,PayPal
769,604,Ebook-49,Ebook,5.02,1,0.0,5.02,5.02,2025-08-17 13:52:23,EU,Email,Card
5226,2,Ebook-06,Ebook,20.45,1,0.0,20.45,20.45,2025-08-17 15:00:47,NA,SocialAds,Card
845,46,Ebook-05,Ebook,5.49,1,0.0,5.49,5.49,2025-08-17 15:22:33,NA,Marketplace,Card
2536,106,Plantilla-16,Plantilla,19.12,1,0.0,19.12,19.12,2025-08-17 22:24:49,EU,Marketplace,Card
7597,1,Ebook-37,Ebook,12.38,2,0.0,24.76,24.76,2025-08-18 00:11:55,NA,Website,Card
2120,67,Plantilla-20,Plantilla,12.09,1,0.0,12.09,12.09,2025-08-18 03:12:23,LATAM,Email,Card
78,7,Ebook-18,Ebook,6.35,1,0.0,6.35,6.35,2025-08-18 05:42:23,EU,Website,Card
4765,5,Curso-25,Curso,135.97,1,0.05,135.97,129.17,2025-08-18 07:24:28,LATAM,Website,Card
753,50,Curso-33,Curso,79.76,1,0.0,79.76,79.76,2025-08-18 08:21:29,NA,Website,Card
5371,56,Ebook-31,Ebook,11.27,2,0.0,22.54,22.54,2025-08-18 08:37:11,ASIA,Marketplace,Stripe
640,1,Ebook-40,Ebook,7.01,1,0.0,7.01,7.01,2025-08-18 09:53:49,LATAM,Email,Stripe
4366,1,Curso-46,Curso,142.25,1,0.0,142.25,142.25,2025-08-18 10:00:33,NA,Email,PayPal
1734,1,Ebook-54,Ebook,9.61,1,0.0,9.61,9.61,2025-08-18 13:42:32,LATAM,Marketplace,PayPal
1673,9,Plantilla-53,Plantilla,27.09,1,0.0,27.09,27.09,2025-08-18 14:24:39,EU,Email,PayPal
45,250,Ebook-45,Ebook,14.71,1,0.0,14.71,14.71,2025-08-18 15:56:30,EU,Website,Card
5144,334,Plantilla-44,Plantilla,22.77,1,0.0,22.77,22.77,2025-08-18 17:05:08,NA,Marketplace,Card
6262,382,Plantilla-22,Plantilla,20.23,2,0.0,40.46,40.46,2025-08-18 18:38:03,LATAM,Marketplace,Card
4179,1,Ebook-39,Ebook,9.22,1,0.0,9.22,9.22,2025-08-18 18:39:23,EU,Website,Card
3328,4,Curso-28,Curso,188.55,1,0.0,188.55,188.55,2025-08-18 18:53:19,NA,Marketplace,Stripe
7941,1221,Ebook-21,Ebook,10.61,2,0.0,21.22,21.22,2025-08-18 21:36:36,EU,Email,Card
1854,3,Plantilla-54,Plantilla,29.57,1,0.0,29.57,29.57,2025-08-18 23:37:06,EU,Marketplace,PayPal
774,16,Ebook-54,Ebook,12.19,1,0.0,12.19,12.19,2025-08-19 03:58:14,EU,Email,Card
3147,101,Plantilla-27,Plantilla,24.28,1,0.0,24.28,24.28,2025-08-19 06:06:38,EU,Website,Stripe
4935,249,Curso-15,Curso,153.01,1,0.0,153.01,153.01,2025-08-19 07:05:03,LATAM,Website,PayPal
1626,1363,Curso-06,Curso,103.75,1,0.0,103.75,103.75,2025-08-19 08:16:57,NA,Marketplace,Card
3433,1,Plantilla-13,Plantilla,6.09,1,0.05,6.09,5.79,2025-08-19 08:39:20,OTHER,Website,Card
5838,6,Ebook-18,Ebook,12.9,1,0.0,12.9,12.9,2025-08-19 08:52:23,LATAM,Website,Card
6041,1,Curso-41,Curso,143.68,1,0.0,143.68,143.68,2025-08-19 09:28:38,NA,Email,Card
2827,1,Plantilla-07,Plantilla,32.18,1,0.0,32.18,32.18,2025-08-19 12:42:49,NA,Email,Card
1397,1,Ebook-17,Ebook,18.64,1,0.0,18.64,18.64,2025-08-19 13:21:08,NA,Website,PayPal
6332,15,Plantilla-32,Plantilla,36.55,2,0.0,73.09,73.09,2025-08-19 15:31:11,NA,Website,Card
4652,1,Plantilla-32,Plantilla,16.92,2,0.0,33.85,33.85,2025-08-19 15:44:14,NA,Marketplace,PayPal
1677,3,Ebook-57,Ebook,7.05,3,0.0,21.15,21.15,2025-08-19 17:34:57,ASIA,Marketplace,Card
4740,75,Curso-60,Curso,100.16,1,0.0,100.16,100.16,2025-08-19 19:41:39,LATAM,Website,PayPal
5103,896,Curso-03,Curso,76.27,1,0.05,76.27,72.46,2025-08-19 22:10:01,NA,Website,Stripe
4217,32,Ebook-17,Ebook,9.16,1,0.0,9.16,9.16,2025-08-19 22:28:45,EU,Email,Card
2782,2,Plantilla-22,Plantilla,38.4,1,0.0,38.4,38.4,2025-08-20 01:39:31,EU,Website,Card
768,20,Plantilla-48,Plantilla,17.43,1,0.0,17.43,17.43,2025-08-20 04:47:11,NA,Website,PayPal
4851,18,Musica-51,Musica,37.77,1,0.0,37.77,37.77,2025-08-20 06:09:11,NA,Website,PayPal
3298,817,Ebook-58,Ebook,11.11,2,0.0,22.21,22.21,2025-08-20 10:56:18,NA,Marketplace,PayPal
314,724,Musica-14,Musica,13.95,1,0.0,13.95,13.95,2025-08-20 19:20:04,LATAM,Website,Card
6374,11,Musica-14,Musica,36.09,1,0.0,36.09,36.09,2025-08-20 21:01:09,EU,SocialAds,Card
2213,2,Ebook-53,Ebook,18.28,1,0.0,18.28,18.28,2025-08-20 22:03:47,NA,Website,Card
6871,1,Curso-31,Curso,111.12,1,0.0,111.12,111.12,2025-08-20 22:20:31,NA,Website,PayPal
3992,263,Ebook-32,Ebook,10.84,1,0.05,10.84,10.3,2025-08-20 22:24:58,NA,Email,PayPal
1051,359,Plantilla-31,Plantilla,38.88,1,0.0,38.88,38.88,2025-08-20 22:51:07,LATAM,Marketplace,Card
6090,1,Ebook-30,Ebook,16.44,1,0.05,16.44,15.62,2025-08-20 23:12:11,EU,Marketplace,Card
5422,73,Ebook-22,Ebook,8.14,2,0.0,16.27,16.27,2025-08-20 23:34:28,NA,Website,Stripe
3000,66,Plantilla-60,Plantilla,20.34,1,0.0,20.34,20.34,2025-08-21 00:38:03,EU,Email,Card
2809,2,Curso-49,Curso,120.15,1,0.0,120.15,120.15,2025-08-21 03:33:58,LATAM,Website,Card
6177,1,Curso-57,Curso,157.42,1,0.0,157.42,157.42,2025-08-21 05:41:02,NA,Website,Card
2340,2,Ebook-60,Ebook,11.08,1,0.05,11.08,10.53,2025-08-21 06:36:39,ASIA,Marketplace,Stripe
7173,2,Ebook-33,Ebook,7.74,2,0.0,15.49,15.49,2025-08-21 07:44:27,LATAM,Email,PayPal
6189,22,Ebook-09,Ebook,11.54,1,0.05,11.54,10.97,2025-08-21 10:00:32,NA,SocialAds,PayPal
5053,10,Ebook-13,Ebook,16.36,3,0.0,49.07,49.07,2025-08-21 10:28:24,OTHER,Marketplace,PayPal
1966,141,Curso-46,Curso,105.46,1,0.0,105.46,105.46,2025-08-21 10:49:18,EU,Email,Stripe
5,25,Ebook-05,Ebook,11.33,2,0.0,22.66,22.66,2025-08-21 11:53:41,EU,SocialAds,Crypto
6661,43,Curso-01,Curso,136.4,1,0.0,136.4,136.4,2025-08-21 12:11:31,LATAM,SocialAds,Stripe
5613,2,Plantilla-33,Plantilla,15.47,1,0.0,15.47,15.47,2025-08-21 17:03:05,NA,Website,PayPal
5129,3,Ebook-29,Ebook,8.78,1,0.0,8.78,8.78,2025-08-21 17:04:16,LATAM,Website,Card
3656,128,Ebook-56,Ebook,12.65,2,0.0,25.3,25.3,2025-08-21 18:00:16,LATAM,Marketplace,Card
3619,13,Plantilla-19,Plantilla,49.35,1,0.05,49.35,46.89,2025-08-21 20:25:32,ASIA,Email,Card
207,1,Ebook-27,Ebook,7.86,1,0.0,7.86,7.86,2025-08-21 20:35:40,NA,SocialAds,Card
2422,1,Ebook-22,Ebook,7.35,2,0.05,14.69,13.96,2025-08-21 20:51:35,EU,Website,Card
2106,2,Ebook-06,Ebook,16.88,1,0.05,16.88,16.04,2025-08-21 20:55:28,NA,Marketplace,Card
